dictyBase ID	CRC64	Length	Database	Domain ID	Domain Name	Start	End	Score	Status	Date	InterPro ID	InterPro Name
DDB0185038	4BB546254BF7EF16	1226	PFAM	PF00512	HisKA	421	484	  4.4E-13	T	18-MAY-13	IPR003661	Signal transduction histidine kinase, subgroup 1, dimerisation/phosphoacceptor domain
DDB0185038	4BB546254BF7EF16	1226	PFAM	PF00072	Response_reg	1078	1192	  1.7E-23	T	18-MAY-13	IPR001789	Signal transduction response regulator, receiver domain
DDB0185038	4BB546254BF7EF16	1226	PANTHER	PTHR24423:SF360	HYBRID SIGNAL TRANSDUCTION HISTIDINE KINASE	50	1207	 1.8E-119	T	18-MAY-13		
DDB0185038	4BB546254BF7EF16	1226	PANTHER	PTHR24423	TWO COMPONENT SIGNAL TRANSDUCTION PROTEIN-RELATED	50	1207	 1.8E-119	T	18-MAY-13		
DDB0185042	E2F90D3D6522AACC	1248	PROFILE	PS50294	WD_REPEATS_REGION	892	932	  8.6E+00	T	18-MAY-13	IPR017986	WD40-repeat-containing domain
DDB0185042	E2F90D3D6522AACC	1248	PROFILE	PS50848	START	0	189	  2.6E+01	T	18-MAY-13	IPR002913	START domain
DDB0185042	E2F90D3D6522AACC	1248	SSF	SSF50978	WD40 repeat-like	883	1246	  1.7E-39	T	18-MAY-13	IPR017986	WD40-repeat-containing domain
DDB0185042	E2F90D3D6522AACC	1248	SSF	SSF55961	Bet v1-like	236	431	  5.3E-15	T	18-MAY-13		
DDB0185042	E2F90D3D6522AACC	1248	SSF	SSF81383	F-box domain	623	884	  1.0E-17	T	18-MAY-13	IPR001810	F-box domain, cyclin-like
DDB0185042	E2F90D3D6522AACC	1248	SSF	SSF55961	Bet v1-like	7	176	  1.3E-27	T	18-MAY-13		
DDB0185042	E2F90D3D6522AACC	1248	PROFILE	PS50294	WD_REPEATS_REGION	1011	1158	  2.2E+01	T	18-MAY-13	IPR017986	WD40-repeat-containing domain
DDB0185042	E2F90D3D6522AACC	1248	PROFILE	PS50294	WD_REPEATS_REGION	1215	1247	  8.9E+00	T	18-MAY-13	IPR017986	WD40-repeat-containing domain
DDB0185042	E2F90D3D6522AACC	1248	PROSITE	PS00678	WD_REPEATS_1	1091	1106		T	18-MAY-13	IPR019775	WD40 repeat, conserved site
DDB0185042	E2F90D3D6522AACC	1248	PROSITE	PS00678	WD_REPEATS_1	1050	1065		T	18-MAY-13	IPR019775	WD40 repeat, conserved site
DDB0185042	E2F90D3D6522AACC	1248	SMART	SM00320	WD40 repeats	1208	1246	  5.7E-01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	SMART	SM00320	WD40 repeats	1108	1149	  1.1E-02	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	SMART	SM00320	WD40 repeats	1066	1105	  2.5E-06	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	SMART	SM00320	WD40 repeats	1019	1064	  1.1E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	SMART	SM00320	WD40 repeats	925	975	  2.9E+02	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	SMART	SM00320	WD40 repeats	885	923	  9.8E+00	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	SMART	SM00256	A Receptor for Ubiquitination Targets	636	677	  1.2E-08	T	18-MAY-13	IPR001810	F-box domain, cyclin-like
DDB0185042	E2F90D3D6522AACC	1248	PROFILE	PS50181	FBOX	630	677	  1.4E+01	T	18-MAY-13	IPR001810	F-box domain, cyclin-like
DDB0185042	E2F90D3D6522AACC	1248	PROFILE	PS50082	WD_REPEATS_2	1215	1247	  8.9E+00	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	PROFILE	PS50082	WD_REPEATS_2	1116	1152	  8.6E+00	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	PROFILE	PS50082	WD_REPEATS_2	1073	1114	  1.1E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	PROFILE	PS50082	WD_REPEATS_2	1050	1073	  8.9E+00	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	PROFILE	PS50082	WD_REPEATS_2	892	932	  8.5E+00	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	PFAM	PF12937	F-box-like	634	679	  1.3E-09	T	18-MAY-13		
DDB0185042	E2F90D3D6522AACC	1248	PFAM	PF00400	WD40	1118	1146	  2.2E-03	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	PFAM	PF00400	WD40	1067	1105	  8.6E-07	T	18-MAY-13	IPR001680	WD40 repeat
DDB0185042	E2F90D3D6522AACC	1248	PANTHER	PTHR22844:SF79	HS/HWS (HAWAIIAN SKIRT), UBIQUITIN-PROTEIN LIGASE	11	1247	   .0E+00	T	18-MAY-13		
DDB0185042	E2F90D3D6522AACC	1248	PANTHER	PTHR22844	F-BOX AND WD40 DOMAIN PROTEIN	11	1247	   .0E+00	T	18-MAY-13		
DDB0185042	E2F90D3D6522AACC	1248	GENE3D	G3DSA:3.30.530.20	G3DSA:3.30.530.20	11	176	  1.1E-17	T	18-MAY-13	IPR023393	START-like domain
DDB0185042	E2F90D3D6522AACC	1248	GENE3D	G3DSA:2.130.10.10	G3DSA:2.130.10.10	1207	1247	  3.1E-34	T	18-MAY-13	IPR015943	WD40/YVTN repeat-like-containing domain
DDB0185042	E2F90D3D6522AACC	1248	GENE3D	G3DSA:1.20.1280.50	G3DSA:1.20.1280.50	864	886	  4.5E-14	T	18-MAY-13		
DDB0185043	623558D36CEBDBED	163	GENE3D	G3DSA:3.30.710.10	G3DSA:3.30.710.10	0	159	  1.4E-69	T	18-MAY-13	IPR011333	BTB/POZ fold
DDB0185043	623558D36CEBDBED	163	PFAM	PF01466	Skp1	80	157	  3.5E-39	T	18-MAY-13	IPR016072	SKP1 component, dimerisation
DDB0185043	623558D36CEBDBED	163	PFAM	PF03931	Skp1_POZ	2	63	  2.8E-26	T	18-MAY-13	IPR016073	SKP1 component, POZ
DDB0185043	623558D36CEBDBED	163	SSF	SSF54695	POZ domain	1	67	  3.0E-21	T	18-MAY-13	IPR011333	BTB/POZ fold
DDB0185043	623558D36CEBDBED	163	SSF	SSF81382	Skp1 dimerisation domain-like	80	156	  1.7E-31	T	18-MAY-13	IPR016072	SKP1 component, dimerisation
DDB0185043	623558D36CEBDBED	163	SMART	SM00512	Found in Skp1 protein family	0	108	  6.8E-57	T	18-MAY-13	IPR001232	SKP1 component
DDB0185043	623558D36CEBDBED	163	PIRSF	PIRSF028729	E3 ubiquitin ligase SCF complex, Skp subunit	0	159	  2.6E-74	T	18-MAY-13	IPR016897	E3 ubiquitin ligase, SCF complex, Skp subunit
DDB0185043	623558D36CEBDBED	163	PANTHER	PTHR11165	SKP1	0	159	  2.0E-90	T	18-MAY-13	IPR001232	SKP1 component
DDB0185044	72DA5B7ED438D27D	424	GENE3D	G3DSA:1.10.510.10	G3DSA:1.10.510.10	284	346	  8.2E-04	T	18-MAY-13		
DDB0185044	72DA5B7ED438D27D	424	PFAM	PF11397	GlcNAc	4	387	  3.9E-77	T	18-MAY-13	IPR021067	Glycosyltransferase, GlcNAc
DDB0185044	72DA5B7ED438D27D	424	SSF	SSF53448	Nucleotide-diphospho-sugar transferases	0	294	  3.3E-08	T	18-MAY-13		
DDB0185045	38B7D4CAB87A5C9D	391	PRINTS	PR00318	GPROTEINA	204	227	  1.1E-43	T	18-MAY-13	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
DDB0185045	38B7D4CAB87A5C9D	391	GENE3D	G3DSA:3.40.50.300	G3DSA:3.40.50.300	217	385	  8.3E-69	T	18-MAY-13		
DDB0185045	38B7D4CAB87A5C9D	391	PANTHER	PTHR10218:SF121	GUANINE NUCLEOTIDE-BINDING PROTEIN ALPHA SUBUNIT	47	390	   .0E+00	T	18-MAY-13		
DDB0185045	38B7D4CAB87A5C9D	391	SMART	SM00275	G protein alpha subunit	50	390	   .0E+00	T	18-MAY-13	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
DDB0185045	38B7D4CAB87A5C9D	391	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	68	383	  3.3E-49	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0185045	38B7D4CAB87A5C9D	391	PRINTS	PR00318	GPROTEINA	72	88	  1.1E-43	T	18-MAY-13	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
DDB0185045	38B7D4CAB87A5C9D	391	SSF	SSF47895	Transducin (alpha subunit), insertion domain	98	216	  6.5E-25	T	18-MAY-13	IPR011025	G protein alpha subunit, helical insertion
DDB0185045	38B7D4CAB87A5C9D	391	PFAM	PF00503	G-alpha	15	388	 7.7E-107	T	18-MAY-13	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
DDB0185045	38B7D4CAB87A5C9D	391	PANTHER	PTHR10218	GTP-BINDING PROTEIN ALPHA SUBUNIT	47	390	   .0E+00	T	18-MAY-13	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
DDB0185045	38B7D4CAB87A5C9D	391	GENE3D	G3DSA:1.10.400.10	G3DSA:1.10.400.10	88	217	  3.3E-27	T	18-MAY-13	IPR011025	G protein alpha subunit, helical insertion
DDB0185045	38B7D4CAB87A5C9D	391	PRINTS	PR00318	GPROTEINA	233	251	  1.1E-43	T	18-MAY-13	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
DDB0185045	38B7D4CAB87A5C9D	391	PRINTS	PR00318	GPROTEINA	301	311	  1.1E-43	T	18-MAY-13	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
DDB0185045	38B7D4CAB87A5C9D	391	PRINTS	PR00318	GPROTEINA	255	284	  1.1E-43	T	18-MAY-13	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
DDB0185047	6975BD250451CDCB	633	PRINTS	PR00301	HEATSHOCK70	2	16	  9.2E-87	T	18-MAY-13	IPR013126	Heat shock protein 70 family
DDB0185047	6975BD250451CDCB	633	PRINTS	PR00301	HEATSHOCK70	140	161	  9.2E-87	T	18-MAY-13	IPR013126	Heat shock protein 70 family
DDB0185047	6975BD250451CDCB	633	PRINTS	PR00301	HEATSHOCK70	201	212	  9.2E-87	T	18-MAY-13	IPR013126	Heat shock protein 70 family
DDB0185047	6975BD250451CDCB	633	PRINTS	PR00301	HEATSHOCK70	361	382	  9.2E-87	T	18-MAY-13	IPR013126	Heat shock protein 70 family
DDB0185047	6975BD250451CDCB	633	PRINTS	PR00301	HEATSHOCK70	469	486	  9.2E-87	T	18-MAY-13	IPR013126	Heat shock protein 70 family
DDB0185047	6975BD250451CDCB	633	GENE3D	G3DSA:2.60.34.10	G3DSA:2.60.34.10	367	541	  2.2E-83	T	18-MAY-13		
DDB0185047	6975BD250451CDCB	633	GENE3D	G3DSA:3.30.420.40	G3DSA:3.30.420.40	120	198	  1.5E-67	T	18-MAY-13		
DDB0185047	6975BD250451CDCB	633	GENE3D	G3DSA:3.90.640.10	G3DSA:3.90.640.10	229	309	  8.9E-40	T	18-MAY-13		
DDB0185047	6975BD250451CDCB	633	SSF	SSF53067	Actin-like ATPase domain	187	380	  7.3E-71	T	18-MAY-13		
DDB0185047	6975BD250451CDCB	633	SSF	SSF53067	Actin-like ATPase domain	0	187	  3.2E-71	T	18-MAY-13		
DDB0185047	6975BD250451CDCB	633	SSF	SSF100934	Heat shock protein 70kD (HSP70), C-terminal subdomain	535	619	  3.5E-26	T	18-MAY-13		
DDB0185047	6975BD250451CDCB	633	SSF	SSF100920	Heat shock protein 70kD (HSP70), peptide-binding domain	383	542	  1.9E-61	T	18-MAY-13		
DDB0185047	6975BD250451CDCB	633	PROSITE	PS01036	HSP70_3	332	347		T	18-MAY-13	IPR018181	Heat shock protein 70, conserved site
DDB0185047	6975BD250451CDCB	633	PROSITE	PS00329	HSP70_2	195	209		T	18-MAY-13	IPR018181	Heat shock protein 70, conserved site
DDB0185047	6975BD250451CDCB	633	PROSITE	PS00297	HSP70_1	6	14		T	18-MAY-13	IPR018181	Heat shock protein 70, conserved site
DDB0185047	6975BD250451CDCB	633	PFAM	PF00012	HSP70	4	610	   .0E+00	T	18-MAY-13	IPR013126	Heat shock protein 70 family
DDB0185047	6975BD250451CDCB	633	PANTHER	PTHR19375	HEAT SHOCK PROTEIN 70KDA	0	623		T	18-MAY-13	IPR001023	Heat shock protein Hsp70
DDB0185047	6975BD250451CDCB	633	GENE3D	G3DSA:3.30.420.40	G3DSA:3.30.420.40	313	358	  8.8E-39	T	18-MAY-13		
DDB0185047	6975BD250451CDCB	633	GENE3D	G3DSA:3.30.30.30	G3DSA:3.30.30.30	52	114	  8.2E-37	T	18-MAY-13		
DDB0185047	6975BD250451CDCB	633	GENE3D	G3DSA:1.20.1270.10	G3DSA:1.20.1270.10	541	610	  3.9E-16	T	18-MAY-13		
DDB0185047	6975BD250451CDCB	633	PRINTS	PR00301	HEATSHOCK70	388	408	  9.2E-87	T	18-MAY-13	IPR013126	Heat shock protein 70 family
DDB0185047	6975BD250451CDCB	633	PRINTS	PR00301	HEATSHOCK70	329	346	  9.2E-87	T	18-MAY-13	IPR013126	Heat shock protein 70 family
DDB0185047	6975BD250451CDCB	633	PRINTS	PR00301	HEATSHOCK70	52	61	  9.2E-87	T	18-MAY-13	IPR013126	Heat shock protein 70 family
DDB0185047	6975BD250451CDCB	633	PRINTS	PR00301	HEATSHOCK70	30	43	  9.2E-87	T	18-MAY-13	IPR013126	Heat shock protein 70 family
DDB0185050	4DA40956515A7685	2246	PRINTS	PR00193	MYOSINHEAVY	110	130	  2.4E-59	T	18-MAY-13	IPR001609	Myosin head, motor domain
DDB0185050	4DA40956515A7685	2246	SMART	SM00015	Short calmodulin-binding motif containing co	822	845	  2.1E-06	T	18-MAY-13	IPR000048	IQ motif, EF-hand binding site
DDB0185050	4DA40956515A7685	2246	PFAM	PF02736	Myosin_N	28	67	  2.1E-05	T	18-MAY-13	IPR004009	Myosin, N-terminal, SH3-like
DDB0185050	4DA40956515A7685	2246	PFAM	PF01843	DIL	2063	2167	  2.4E-21	T	18-MAY-13	IPR018444	Dil domain
DDB0185050	4DA40956515A7685	2246	PFAM	PF00612	IQ	944	963	  2.4E-02	T	18-MAY-13	IPR000048	IQ motif, EF-hand binding site
DDB0185050	4DA40956515A7685	2246	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	912	977	  8.1E-08	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0185050	4DA40956515A7685	2246	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	49	903	   .0E+00	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0185050	4DA40956515A7685	2246	SSF	SSF46966	Spectrin repeat	1098	1212	  4.2E-03	T	18-MAY-13		
DDB0185050	4DA40956515A7685	2246	SSF	SSF46966	Spectrin repeat	1637	1721	  2.5E-03	T	18-MAY-13		
DDB0185050	4DA40956515A7685	2246	SSF	SSF46579	Prefoldin	1269	1361	  2.5E-03	T	18-MAY-13	IPR009053	Prefoldin
DDB0185050	4DA40956515A7685	2246	PROFILE	PS51126	DILUTE	1968	2188	  2.0E+01	T	18-MAY-13	IPR002710	Dilute
DDB0185050	4DA40956515A7685	2246	PROFILE	PS50096	IQ	942	972	  6.9E+00	T	18-MAY-13	IPR000048	IQ motif, EF-hand binding site
DDB0185050	4DA40956515A7685	2246	SMART	SM00015	Short calmodulin-binding motif containing co	870	893	  1.9E-03	T	18-MAY-13	IPR000048	IQ motif, EF-hand binding site
DDB0185050	4DA40956515A7685	2246	PFAM	PF00612	IQ	873	893	  3.8E-03	T	18-MAY-13	IPR000048	IQ motif, EF-hand binding site
DDB0185050	4DA40956515A7685	2246	PFAM	PF00612	IQ	825	845	  1.8E-05	T	18-MAY-13	IPR000048	IQ motif, EF-hand binding site
DDB0185050	4DA40956515A7685	2246	PFAM	PF00063	Myosin_head	82	809	   .0E+00	T	18-MAY-13	IPR001609	Myosin head, motor domain
DDB0185050	4DA40956515A7685	2246	PANTHER	PTHR13140:SF142	SUBFAMILY NOT NAMED	0	2148		T	18-MAY-13		
DDB0185050	4DA40956515A7685	2246	PANTHER	PTHR13140	MYOSIN	0	2148		T	18-MAY-13		
DDB0185050	4DA40956515A7685	2246	PRINTS	PR00193	MYOSINHEAVY	532	561	  2.4E-59	T	18-MAY-13	IPR001609	Myosin head, motor domain
DDB0185050	4DA40956515A7685	2246	PRINTS	PR00193	MYOSINHEAVY	479	508	  2.4E-59	T	18-MAY-13	IPR001609	Myosin head, motor domain
DDB0185050	4DA40956515A7685	2246	SMART	SM00015	Short calmodulin-binding motif containing co	941	964	  2.0E+01	T	18-MAY-13	IPR000048	IQ motif, EF-hand binding site
DDB0185050	4DA40956515A7685	2246	SMART	SM00242	Myosin. Large ATPases.	74	822		T	18-MAY-13	IPR001609	Myosin head, motor domain
DDB0185050	4DA40956515A7685	2246	PROFILE	PS50096	IQ	871	901	  7.4E+00	T	18-MAY-13	IPR000048	IQ motif, EF-hand binding site
DDB0185050	4DA40956515A7685	2246	PROFILE	PS50096	IQ	823	851	  9.2E+00	T	18-MAY-13	IPR000048	IQ motif, EF-hand binding site
DDB0185050	4DA40956515A7685	2246	PRINTS	PR00193	MYOSINHEAVY	243	271	  2.4E-59	T	18-MAY-13	IPR001609	Myosin head, motor domain
DDB0185050	4DA40956515A7685	2246	PRINTS	PR00193	MYOSINHEAVY	166	192	  2.4E-59	T	18-MAY-13	IPR001609	Myosin head, motor domain
DDB0185051	426DB78B1AF2307A	156	PRINTS	PR01243	NUCDPKINASE	10	33	  1.2E-52	T	18-MAY-13	IPR001564	Nucleoside diphosphate kinase
DDB0185051	426DB78B1AF2307A	156	HAMAP	MF_00451	NDP_kinase	7	143	  3.5E+01	T	18-MAY-13	IPR001564	Nucleoside diphosphate kinase
DDB0185051	426DB78B1AF2307A	156	PFAM	PF00334	NDK	8	142	  2.6E-54	T	18-MAY-13	IPR001564	Nucleoside diphosphate kinase
DDB0185051	426DB78B1AF2307A	156	PROSITE	PS00469	NDP_KINASES	118	127		T	18-MAY-13	IPR023005	Nucleoside diphosphate kinase, active site
DDB0185051	426DB78B1AF2307A	156	SSF	SSF54919	Nucleoside diphosphate kinase, NDK	5	145	  3.1E-56	T	18-MAY-13	IPR001564	Nucleoside diphosphate kinase
DDB0185051	426DB78B1AF2307A	156	SMART	SM00562	SM00562	7	145	  2.9E-87	T	18-MAY-13	IPR001564	Nucleoside diphosphate kinase
DDB0185051	426DB78B1AF2307A	156	PANTHER	PTHR11349	NUCLEOSIDE DIPHOSPHATE KINASE	0	155	  1.2E-94	T	18-MAY-13	IPR001564	Nucleoside diphosphate kinase
DDB0185051	426DB78B1AF2307A	156	GENE3D	G3DSA:3.30.70.141	G3DSA:3.30.70.141	5	145	  3.0E-61	T	18-MAY-13	IPR001564	Nucleoside diphosphate kinase
DDB0185051	426DB78B1AF2307A	156	PRINTS	PR01243	NUCDPKINASE	74	92	  1.2E-52	T	18-MAY-13	IPR001564	Nucleoside diphosphate kinase
DDB0185051	426DB78B1AF2307A	156	PRINTS	PR01243	NUCDPKINASE	95	112	  1.2E-52	T	18-MAY-13	IPR001564	Nucleoside diphosphate kinase
DDB0185051	426DB78B1AF2307A	156	PRINTS	PR01243	NUCDPKINASE	118	138	  1.2E-52	T	18-MAY-13	IPR001564	Nucleoside diphosphate kinase
DDB0185051	426DB78B1AF2307A	156	PRINTS	PR01243	NUCDPKINASE	54	74	  1.2E-52	T	18-MAY-13	IPR001564	Nucleoside diphosphate kinase
DDB0185054	E203EED614E6F386	868	GENE3D	G3DSA:2.60.120.10	G3DSA:2.60.120.10	596	718	  1.1E-22	T	18-MAY-13	IPR014710	RmlC-like jelly roll fold
DDB0185054	E203EED614E6F386	868	PANTHER	PTHR11635	CAMP-DEPENDENT PROTEIN KINASE REGULATORY CHAIN	363	861		T	18-MAY-13		
DDB0185054	E203EED614E6F386	868	PANTHER	PTHR11635:SF85	CYCLIC NUCLEOTIDE-BINDING DOMAIN CONTAINING PROTEIN	363	861		T	18-MAY-13		
DDB0185054	E203EED614E6F386	868	PFAM	PF00027	cNMP_binding	754	838	  6.1E-05	T	18-MAY-13	IPR000595	Cyclic nucleotide-binding domain
DDB0185054	E203EED614E6F386	868	SMART	SM00100	Cyclic nucleotide-monophosphate binding d	606	722	  2.1E-05	T	18-MAY-13	IPR000595	Cyclic nucleotide-binding domain
DDB0185054	E203EED614E6F386	868	SMART	SM00849	Metallo-beta-lactamase superfamily	356	539	  2.0E-07	T	18-MAY-13	IPR001279	Beta-lactamase-like
DDB0185054	E203EED614E6F386	868	PROFILE	PS50042	CNMP_BINDING_3	606	703	  2.1E+01	T	18-MAY-13	IPR000595	Cyclic nucleotide-binding domain
DDB0185054	E203EED614E6F386	868	SSF	SSF51206	cAMP-binding domain-like	598	723	  4.1E-24	T	18-MAY-13	IPR018490	Cyclic nucleotide-binding-like
DDB0185054	E203EED614E6F386	868	SSF	SSF56281	Metallo-hydrolase/oxidoreductase	342	568	  8.7E-27	T	18-MAY-13		
DDB0185054	E203EED614E6F386	868	SSF	SSF51206	cAMP-binding domain-like	725	849	  4.1E-11	T	18-MAY-13	IPR018490	Cyclic nucleotide-binding-like
DDB0185054	E203EED614E6F386	868	PROFILE	PS50042	CNMP_BINDING_3	733	825	  7.8E+00	T	18-MAY-13	IPR000595	Cyclic nucleotide-binding domain
DDB0185054	E203EED614E6F386	868	PROSITE	PS00889	CNMP_BINDING_2	668	686		T	18-MAY-13	IPR018488	Cyclic nucleotide-binding, conserved site
DDB0185054	E203EED614E6F386	868	SMART	SM00100	Cyclic nucleotide-monophosphate binding d	733	849	  3.8E-01	T	18-MAY-13	IPR000595	Cyclic nucleotide-binding domain
DDB0185054	E203EED614E6F386	868	PFAM	PF00753	Lactamase_B	357	507	  5.2E-14	T	18-MAY-13	IPR001279	Beta-lactamase-like
DDB0185054	E203EED614E6F386	868	PFAM	PF00027	cNMP_binding	625	706	  2.2E-15	T	18-MAY-13	IPR000595	Cyclic nucleotide-binding domain
DDB0185054	E203EED614E6F386	868	GENE3D	G3DSA:2.60.120.10	G3DSA:2.60.120.10	731	847	  1.0E-09	T	18-MAY-13	IPR014710	RmlC-like jelly roll fold
DDB0185054	E203EED614E6F386	868	GENE3D	G3DSA:3.60.15.10	G3DSA:3.60.15.10	338	565	  2.4E-23	T	18-MAY-13	IPR001279	Beta-lactamase-like
DDB0185055	A417189FA3B3DBAE	1149	PANTHER	PTHR13298	CYTOSOLIC REGULATOR PIANISSIMO	6	1146		T	18-MAY-13		
DDB0185055	A417189FA3B3DBAE	1149	SSF	SSF48371	ARM repeat	747	1020	  5.5E-06	T	18-MAY-13	IPR016024	Armadillo-type fold
DDB0185055	A417189FA3B3DBAE	1149	PANTHER	PTHR13298:SF10	CYTOSOLIC REGULATOR PIANISSIMO	6	1146		T	18-MAY-13		
DDB0185055	A417189FA3B3DBAE	1149	SSF	SSF48371	ARM repeat	109	665	  5.2E-09	T	18-MAY-13	IPR016024	Armadillo-type fold
DDB0185057	47981B715790FF69	233	GENE3D	G3DSA:3.90.190.10	G3DSA:3.90.190.10	73	221	  2.4E-26	T	18-MAY-13		
DDB0185057	47981B715790FF69	233	PROFILE	PS50056	TYR_PHOSPHATASE_2	142	200	  1.1E+01	T	18-MAY-13	IPR000387	Protein-tyrosine/Dual specificity phosphatase
DDB0185057	47981B715790FF69	233	TMHMM	tmhmm	transmembrane_regions	20	41		?	18-MAY-13		
DDB0185057	47981B715790FF69	233	SSF	SSF52799	(Phosphotyrosine protein) phosphatases II	74	220	  3.3E-28	T	18-MAY-13		
DDB0185057	47981B715790FF69	233	SignalP	SignalP-NN(euk)	signal-peptide	0	36		?	18-MAY-13		
DDB0185057	47981B715790FF69	233	PROFILE	PS50054	TYR_PHOSPHATASE_DUAL	76	203	  1.5E+01	T	18-MAY-13	IPR020422	Dual specificity phosphatase, subgroup, catalytic domain
DDB0185057	47981B715790FF69	233	PANTHER	PTHR10159:SF5	PROTEIN-TYROSINE PHOSPHATASE MITOCHONDRIAL 1	0	217	  1.9E-45	T	18-MAY-13		
DDB0185057	47981B715790FF69	233	PFAM	PF00782	DSPc	84	216	  4.0E-16	T	18-MAY-13	IPR000340	Dual specificity phosphatase, catalytic domain
DDB0185057	47981B715790FF69	233	PROSITE	PS00383	TYR_PHOSPHATASE_1	163	174		T	18-MAY-13	IPR016130	Protein-tyrosine phosphatase, active site
DDB0185057	47981B715790FF69	233	SMART	SM00195	Dual specificity phosphatase, catalytic doma	76	219	  2.4E-05	T	18-MAY-13	IPR020422	Dual specificity phosphatase, subgroup, catalytic domain
DDB0185057	47981B715790FF69	233	PANTHER	PTHR10159	DUAL SPECIFICITY PROTEIN PHOSPHATASE	0	217	  1.9E-45	T	18-MAY-13	IPR024950	Dual specificity phosphatase
DDB0185059	49D83DBB57A91D4D	251	GENE3D	G3DSA:3.60.20.10	G3DSA:3.60.20.10	4	237	  9.3E-88	T	18-MAY-13		
DDB0185059	49D83DBB57A91D4D	251	PFAM	PF00227	Proteasome	28	211	  2.8E-60	T	18-MAY-13	IPR001353	Proteasome, subunit alpha/beta
DDB0185059	49D83DBB57A91D4D	251	PFAM	PF10584	Proteasome_A_N	5	28	  2.0E-15	T	18-MAY-13	IPR000426	Proteasome, alpha-subunit, N-terminal domain
DDB0185059	49D83DBB57A91D4D	251	PROSITE	PS00388	PROTEASOME_A_1	5	28		T	18-MAY-13	IPR000426	Proteasome, alpha-subunit, N-terminal domain
DDB0185059	49D83DBB57A91D4D	251	SSF	SSF56235	N-terminal nucleophile aminohydrolases (Ntn hydrolases)	4	244	  4.7E-78	T	18-MAY-13		
DDB0185059	49D83DBB57A91D4D	251	PROFILE	PS51475	PROTEASOME_A_2	31	211	  6.3E+01	T	18-MAY-13	IPR023332	Proteasome A-type subunit
DDB0185059	49D83DBB57A91D4D	251	SMART	SM00948	Proteasome subunit A N-terminal signat	5	28	  8.7E-12	T	18-MAY-13	IPR000426	Proteasome, alpha-subunit, N-terminal domain
DDB0185059	49D83DBB57A91D4D	251	PANTHER	PTHR11599	PROTEASOME SUBUNIT ALPHA/BETA	0	239	   .0E+00	T	18-MAY-13		
DDB0185059	49D83DBB57A91D4D	251	PANTHER	PTHR11599:SF15	PROTEASOME SUBUNIT ALPHA TYPE 7	0	239	   .0E+00	T	18-MAY-13		
DDB0185060	DED65EBE1D4E7671	533	PRINTS	PR01217	PRICHEXTENSN	190	203	  3.3E-10	T	18-MAY-13		
DDB0185060	DED65EBE1D4E7671	533	PRINTS	PR01217	PRICHEXTENSN	246	264	  3.3E-10	T	18-MAY-13		
DDB0185060	DED65EBE1D4E7671	533	SMART	SM00274	Follistatin-N-terminal domain-like	334	359	  1.9E-02	T	18-MAY-13	IPR003645	Follistatin-like, N-terminal
DDB0185060	DED65EBE1D4E7671	533	SMART	SM00274	Follistatin-N-terminal domain-like	429	452	  6.7E+01	T	18-MAY-13	IPR003645	Follistatin-like, N-terminal
DDB0185060	DED65EBE1D4E7671	533	SignalP	SignalP-NN(euk)	signal-peptide	0	19		?	18-MAY-13		
DDB0185060	DED65EBE1D4E7671	533	SMART	SM00274	Follistatin-N-terminal domain-like	399	423	  6.3E+01	T	18-MAY-13	IPR003645	Follistatin-like, N-terminal
